"date","fsa","hot_spot_fsa","metric","value"
2021-03-29,"L1J",0,"cum_cases_per_100",1.30257511
2021-03-29,"L1J",0,"cum_hospitalizations_deaths_per_1000",0.55793991416309
2021-03-29,"L1J",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1J",0,"cum_deaths_per_1000",NA
2021-03-29,"L1K",0,"cum_cases_per_100",1.48891372
2021-03-29,"L1K",0,"cum_hospitalizations_deaths_per_1000",0.58009625300791
2021-03-29,"L1K",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1K",0,"cum_deaths_per_1000",NA
2021-03-29,"L1L",0,"cum_cases_per_100",2.14457831
2021-03-29,"L1L",0,"cum_hospitalizations_deaths_per_1000",0.24096385542169
2021-03-29,"L1L",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1L",0,"cum_deaths_per_1000",NA
2021-03-29,"L1M",0,"cum_cases_per_100",0.9586833
2021-03-29,"L1M",0,"cum_hospitalizations_deaths_per_1000",0.38177653346908
2021-03-29,"L1M",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1M",0,"cum_deaths_per_1000",NA
2021-03-29,"L1N",0,"cum_cases_per_100",1.35638694
2021-03-29,"L1N",0,"cum_hospitalizations_deaths_per_1000",0.72663586227456
2021-03-29,"L1N",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1N",0,"cum_deaths_per_1000",NA
2021-03-29,"L1P",0,"cum_cases_per_100",1.82739763
2021-03-29,"L1P",0,"cum_hospitalizations_deaths_per_1000",0.93370681605976
2021-03-29,"L1P",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1P",0,"cum_deaths_per_1000",NA
2021-03-29,"L1R",0,"cum_cases_per_100",1.70075444
2021-03-29,"L1R",0,"cum_hospitalizations_deaths_per_1000",0.93759539488029
2021-03-29,"L1R",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1R",0,"cum_deaths_per_1000",NA
2021-03-29,"L1S",1,"cum_cases_per_100",2.17886458
2021-03-29,"L1S",1,"cum_hospitalizations_deaths_per_1000",1.11736645322102
2021-03-29,"L1S",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1S",1,"cum_deaths_per_1000",NA
2021-03-29,"L1T",1,"cum_cases_per_100",3.07370884
2021-03-29,"L1T",1,"cum_hospitalizations_deaths_per_1000",1.05298345311717
2021-03-29,"L1T",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1T",1,"cum_deaths_per_1000",NA
2021-03-29,"L1V",1,"cum_cases_per_100",2.54840451
2021-03-29,"L1V",1,"cum_hospitalizations_deaths_per_1000",1.55164271739864
2021-03-29,"L1V",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1V",1,"cum_deaths_per_1000",NA
2021-03-29,"L1W",0,"cum_cases_per_100",1.63198694
2021-03-29,"L1W",0,"cum_hospitalizations_deaths_per_1000",0.76499388004896
2021-03-29,"L1W",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1W",0,"cum_deaths_per_1000",NA
2021-03-29,"L1X",1,"cum_cases_per_100",3.61067504
2021-03-29,"L1X",1,"cum_hospitalizations_deaths_per_1000",1.49328023892484
2021-03-29,"L1X",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1X",1,"cum_deaths_per_1000",NA
2021-03-29,"L1Y",0,"cum_cases_per_100",1.29496403
2021-03-29,"L1Y",0,"cum_hospitalizations_deaths_per_1000",1.43884892086331
2021-03-29,"L1Y",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1Y",0,"cum_deaths_per_1000",NA
2021-03-29,"L1Z",1,"cum_cases_per_100",3.02043566
2021-03-29,"L1Z",1,"cum_hospitalizations_deaths_per_1000",0.9263417920503
2021-03-29,"L1Z",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L1Z",1,"cum_deaths_per_1000",NA
2021-03-29,"L2A",0,"cum_cases_per_100",1.28976784
2021-03-29,"L2A",0,"cum_hospitalizations_deaths_per_1000",1.18228718830611
2021-03-29,"L2A",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2A",0,"cum_deaths_per_1000",NA
2021-03-29,"L2E",0,"cum_cases_per_100",1.56915386
2021-03-29,"L2E",0,"cum_hospitalizations_deaths_per_1000",1.48120718385484
2021-03-29,"L2E",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2E",0,"cum_deaths_per_1000",NA
2021-03-29,"L2G",1,"cum_cases_per_100",1.96447965
2021-03-29,"L2G",1,"cum_hospitalizations_deaths_per_1000",1.21382482591197
2021-03-29,"L2G",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2G",1,"cum_deaths_per_1000",NA
2021-03-29,"L2H",0,"cum_cases_per_100",2.17109527
2021-03-29,"L2H",0,"cum_hospitalizations_deaths_per_1000",2.10628645495787
2021-03-29,"L2H",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2H",0,"cum_deaths_per_1000",NA
2021-03-29,"L2J",0,"cum_cases_per_100",1.67823344
2021-03-29,"L2J",0,"cum_hospitalizations_deaths_per_1000",1.82965299684543
2021-03-29,"L2J",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2J",0,"cum_deaths_per_1000",NA
2021-03-29,"L2M",0,"cum_cases_per_100",1.53752389
2021-03-29,"L2M",0,"cum_hospitalizations_deaths_per_1000",1.10812532897471
2021-03-29,"L2M",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2M",0,"cum_deaths_per_1000",NA
2021-03-29,"L2N",0,"cum_cases_per_100",1.48324766
2021-03-29,"L2N",0,"cum_hospitalizations_deaths_per_1000",1.14572366383848
2021-03-29,"L2N",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2N",0,"cum_deaths_per_1000",NA
2021-03-29,"L2P",0,"cum_cases_per_100",1.59067452
2021-03-29,"L2P",0,"cum_hospitalizations_deaths_per_1000",0.72855321474106
2021-03-29,"L2P",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2P",0,"cum_deaths_per_1000",NA
2021-03-29,"L2R",0,"cum_cases_per_100",1.98492988
2021-03-29,"L2R",0,"cum_hospitalizations_deaths_per_1000",0.97676690155585
2021-03-29,"L2R",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2R",0,"cum_deaths_per_1000",NA
2021-03-29,"L2S",0,"cum_cases_per_100",1.76787087
2021-03-29,"L2S",0,"cum_hospitalizations_deaths_per_1000",0.7205995388163
2021-03-29,"L2S",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2S",0,"cum_deaths_per_1000",NA
2021-03-29,"L2T",0,"cum_cases_per_100",1.55064891
2021-03-29,"L2T",0,"cum_hospitalizations_deaths_per_1000",0.25282319231417
2021-03-29,"L2T",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2T",0,"cum_deaths_per_1000",NA
2021-03-29,"L2V",0,"cum_cases_per_100",1.87233611
2021-03-29,"L2V",0,"cum_hospitalizations_deaths_per_1000",0.91333468642176
2021-03-29,"L2V",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2V",0,"cum_deaths_per_1000",NA
2021-03-29,"L2W",0,"cum_cases_per_100",1.1732852
2021-03-29,"L2W",0,"cum_hospitalizations_deaths_per_1000",1.35379061371841
2021-03-29,"L2W",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L2W",0,"cum_deaths_per_1000",NA
2021-03-29,"L3B",0,"cum_cases_per_100",1.49957155
2021-03-29,"L3B",0,"cum_hospitalizations_deaths_per_1000",0.77899820830412
2021-03-29,"L3B",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3B",0,"cum_deaths_per_1000",NA
2021-03-29,"L3C",0,"cum_cases_per_100",1.45690815
2021-03-29,"L3C",0,"cum_hospitalizations_deaths_per_1000",1.23078684489223
2021-03-29,"L3C",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3C",0,"cum_deaths_per_1000",NA
2021-03-29,"L3K",0,"cum_cases_per_100",0.81815914
2021-03-29,"L3K",0,"cum_hospitalizations_deaths_per_1000",0.59865303068097
2021-03-29,"L3K",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3K",0,"cum_deaths_per_1000",NA
2021-03-29,"L3M",0,"cum_cases_per_100",1.35049306
2021-03-29,"L3M",0,"cum_hospitalizations_deaths_per_1000",0.73541701487548
2021-03-29,"L3M",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3M",0,"cum_deaths_per_1000",NA
2021-03-29,"L3P",0,"cum_cases_per_100",1.45985401
2021-03-29,"L3P",0,"cum_hospitalizations_deaths_per_1000",1.29922282852621
2021-03-29,"L3P",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3P",0,"cum_deaths_per_1000",NA
2021-03-29,"L3R",0,"cum_cases_per_100",1.68046392
2021-03-29,"L3R",0,"cum_hospitalizations_deaths_per_1000",1.37742944117688
2021-03-29,"L3R",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3R",0,"cum_deaths_per_1000",NA
2021-03-29,"L3S",1,"cum_cases_per_100",3.94364474
2021-03-29,"L3S",1,"cum_hospitalizations_deaths_per_1000",1.80508176408499
2021-03-29,"L3S",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3S",1,"cum_deaths_per_1000",NA
2021-03-29,"L3T",1,"cum_cases_per_100",1.87931388
2021-03-29,"L3T",1,"cum_hospitalizations_deaths_per_1000",1.12758832775234
2021-03-29,"L3T",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3T",1,"cum_deaths_per_1000",NA
2021-03-29,"L3V",0,"cum_cases_per_100",0.46314315
2021-03-29,"L3V",0,"cum_hospitalizations_deaths_per_1000",0.33081653304273
2021-03-29,"L3V",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3V",0,"cum_deaths_per_1000",NA
2021-03-29,"L3X",0,"cum_cases_per_100",1.8977753
2021-03-29,"L3X",0,"cum_hospitalizations_deaths_per_1000",0.93692687983414
2021-03-29,"L3X",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3X",0,"cum_deaths_per_1000",NA
2021-03-29,"L3Y",0,"cum_cases_per_100",1.67403269
2021-03-29,"L3Y",0,"cum_hospitalizations_deaths_per_1000",1.18829219479653
2021-03-29,"L3Y",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3Y",0,"cum_deaths_per_1000",NA
2021-03-29,"L3Z",1,"cum_cases_per_100",2.47732109
2021-03-29,"L3Z",1,"cum_hospitalizations_deaths_per_1000",1.5679247396125
2021-03-29,"L3Z",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L3Z",1,"cum_deaths_per_1000",NA
2021-03-29,"L4A",0,"cum_cases_per_100",1.70384378
2021-03-29,"L4A",0,"cum_hospitalizations_deaths_per_1000",1.00339610991047
2021-03-29,"L4A",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4A",0,"cum_deaths_per_1000",NA
2021-03-29,"L4B",1,"cum_cases_per_100",1.25939422
2021-03-29,"L4B",1,"cum_hospitalizations_deaths_per_1000",0.6148941015714
2021-03-29,"L4B",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4B",1,"cum_deaths_per_1000",NA
2021-03-29,"L4C",0,"cum_cases_per_100",2.30351821
2021-03-29,"L4C",0,"cum_hospitalizations_deaths_per_1000",1.22300193543025
2021-03-29,"L4C",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4C",0,"cum_deaths_per_1000",NA
2021-03-29,"L4E",1,"cum_cases_per_100",1.97839945
2021-03-29,"L4E",1,"cum_hospitalizations_deaths_per_1000",0.62753905604915
2021-03-29,"L4E",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4E",1,"cum_deaths_per_1000",NA
2021-03-29,"L4G",0,"cum_cases_per_100",1.47464065
2021-03-29,"L4G",0,"cum_hospitalizations_deaths_per_1000",0.74476800476652
2021-03-29,"L4G",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4G",0,"cum_deaths_per_1000",NA
2021-03-29,"L4H",1,"cum_cases_per_100",4.48329391
2021-03-29,"L4H",1,"cum_hospitalizations_deaths_per_1000",1.65089690518431
2021-03-29,"L4H",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4H",1,"cum_deaths_per_1000",NA
2021-03-29,"L4J",1,"cum_cases_per_100",2.94861946
2021-03-29,"L4J",1,"cum_hospitalizations_deaths_per_1000",1.90925934294365
2021-03-29,"L4J",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4J",1,"cum_deaths_per_1000",NA
2021-03-29,"L4K",1,"cum_cases_per_100",3.85440092
2021-03-29,"L4K",1,"cum_hospitalizations_deaths_per_1000",1.46435855865279
2021-03-29,"L4K",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4K",1,"cum_deaths_per_1000",NA
2021-03-29,"L4L",1,"cum_cases_per_100",3.97102404
2021-03-29,"L4L",1,"cum_hospitalizations_deaths_per_1000",2.56832400395127
2021-03-29,"L4L",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4L",1,"cum_deaths_per_1000",NA
2021-03-29,"L4M",0,"cum_cases_per_100",1.07173892
2021-03-29,"L4M",0,"cum_hospitalizations_deaths_per_1000",0.65656078014869
2021-03-29,"L4M",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4M",0,"cum_deaths_per_1000",NA
2021-03-29,"L4N",0,"cum_cases_per_100",1.40334869
2021-03-29,"L4N",0,"cum_hospitalizations_deaths_per_1000",0.72996030840823
2021-03-29,"L4N",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4N",0,"cum_deaths_per_1000",NA
2021-03-29,"L4P",0,"cum_cases_per_100",1.51477604
2021-03-29,"L4P",0,"cum_hospitalizations_deaths_per_1000",0.96028746669971
2021-03-29,"L4P",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4P",0,"cum_deaths_per_1000",NA
2021-03-29,"L4R",0,"cum_cases_per_100",0.74418605
2021-03-29,"L4R",0,"cum_hospitalizations_deaths_per_1000",0.97919216646267
2021-03-29,"L4R",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4R",0,"cum_deaths_per_1000",NA
2021-03-29,"L4S",0,"cum_cases_per_100",1.49643705
2021-03-29,"L4S",0,"cum_hospitalizations_deaths_per_1000",0.83135391923991
2021-03-29,"L4S",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4S",0,"cum_deaths_per_1000",NA
2021-03-29,"L4T",1,"cum_cases_per_100",5.13530605
2021-03-29,"L4T",1,"cum_hospitalizations_deaths_per_1000",2.22420898842103
2021-03-29,"L4T",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4T",1,"cum_deaths_per_1000",NA
2021-03-29,"L4W",1,"cum_cases_per_100",2.75153106
2021-03-29,"L4W",1,"cum_hospitalizations_deaths_per_1000",1.5748031496063
2021-03-29,"L4W",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4W",1,"cum_deaths_per_1000",NA
2021-03-29,"L4X",1,"cum_cases_per_100",2.5310775
2021-03-29,"L4X",1,"cum_hospitalizations_deaths_per_1000",1.43607234214424
2021-03-29,"L4X",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4X",1,"cum_deaths_per_1000",NA
2021-03-29,"L4Y",0,"cum_cases_per_100",2.37169077
2021-03-29,"L4Y",0,"cum_hospitalizations_deaths_per_1000",1.35956795951509
2021-03-29,"L4Y",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4Y",0,"cum_deaths_per_1000",NA
2021-03-29,"L4Z",1,"cum_cases_per_100",2.80175305
2021-03-29,"L4Z",1,"cum_hospitalizations_deaths_per_1000",1.25218013505657
2021-03-29,"L4Z",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L4Z",1,"cum_deaths_per_1000",NA
2021-03-29,"L5A",1,"cum_cases_per_100",3.10203199
2021-03-29,"L5A",1,"cum_hospitalizations_deaths_per_1000",1.44112984579911
2021-03-29,"L5A",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5A",1,"cum_deaths_per_1000",NA
2021-03-29,"L5B",1,"cum_cases_per_100",2.51076225
2021-03-29,"L5B",1,"cum_hospitalizations_deaths_per_1000",1.04400278400742
2021-03-29,"L5B",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5B",1,"cum_deaths_per_1000",NA
2021-03-29,"L5C",1,"cum_cases_per_100",2.55306859
2021-03-29,"L5C",1,"cum_hospitalizations_deaths_per_1000",1.01083032490975
2021-03-29,"L5C",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5C",1,"cum_deaths_per_1000",NA
2021-03-29,"L5E",0,"cum_cases_per_100",1.84940555
2021-03-29,"L5E",0,"cum_hospitalizations_deaths_per_1000",0.55621219495237
2021-03-29,"L5E",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5E",0,"cum_deaths_per_1000",NA
2021-03-29,"L5G",0,"cum_cases_per_100",1.68826589
2021-03-29,"L5G",0,"cum_hospitalizations_deaths_per_1000",0.92568103676276
2021-03-29,"L5G",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5G",0,"cum_deaths_per_1000",NA
2021-03-29,"L5H",0,"cum_cases_per_100",1.59455616
2021-03-29,"L5H",0,"cum_hospitalizations_deaths_per_1000",0.96485882591916
2021-03-29,"L5H",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5H",0,"cum_deaths_per_1000",NA
2021-03-29,"L5J",0,"cum_cases_per_100",1.52308425
2021-03-29,"L5J",0,"cum_hospitalizations_deaths_per_1000",1.142313184198
2021-03-29,"L5J",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5J",0,"cum_deaths_per_1000",NA
2021-03-29,"L5K",1,"cum_cases_per_100",2.59299571
2021-03-29,"L5K",1,"cum_hospitalizations_deaths_per_1000",1.47256546513861
2021-03-29,"L5K",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5K",1,"cum_deaths_per_1000",NA
2021-03-29,"L5L",1,"cum_cases_per_100",2.18604189
2021-03-29,"L5L",1,"cum_hospitalizations_deaths_per_1000",1.27072371686687
2021-03-29,"L5L",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5L",1,"cum_deaths_per_1000",NA
2021-03-29,"L5M",1,"cum_cases_per_100",2.14799573
2021-03-29,"L5M",1,"cum_hospitalizations_deaths_per_1000",0.84034933400352
2021-03-29,"L5M",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5M",1,"cum_deaths_per_1000",NA
2021-03-29,"L5N",1,"cum_cases_per_100",2.24215247
2021-03-29,"L5N",1,"cum_hospitalizations_deaths_per_1000",0.61428834695006
2021-03-29,"L5N",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5N",1,"cum_deaths_per_1000",NA
2021-03-29,"L5R",1,"cum_cases_per_100",2.90799754
2021-03-29,"L5R",1,"cum_hospitalizations_deaths_per_1000",1.29488192432622
2021-03-29,"L5R",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5R",1,"cum_deaths_per_1000",NA
2021-03-29,"L5V",1,"cum_cases_per_100",2.93847717
2021-03-29,"L5V",1,"cum_hospitalizations_deaths_per_1000",1.0324822183618
2021-03-29,"L5V",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5V",1,"cum_deaths_per_1000",NA
2021-03-29,"L5W",1,"cum_cases_per_100",3.75701889
2021-03-29,"L5W",1,"cum_hospitalizations_deaths_per_1000",1.08899098179343
2021-03-29,"L5W",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L5W",1,"cum_deaths_per_1000",NA
2021-03-29,"L6A",1,"cum_cases_per_100",3.6821804
2021-03-29,"L6A",1,"cum_hospitalizations_deaths_per_1000",1.77086619782815
2021-03-29,"L6A",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6A",1,"cum_deaths_per_1000",NA
2021-03-29,"L6B",1,"cum_cases_per_100",2.61093711
2021-03-29,"L6B",1,"cum_hospitalizations_deaths_per_1000",0.94237645167549
2021-03-29,"L6B",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6B",1,"cum_deaths_per_1000",NA
2021-03-29,"L6C",1,"cum_cases_per_100",1.16301075
2021-03-29,"L6C",1,"cum_hospitalizations_deaths_per_1000",0.4989247311828
2021-03-29,"L6C",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6C",1,"cum_deaths_per_1000",NA
2021-03-29,"L6E",1,"cum_cases_per_100",1.77052471
2021-03-29,"L6E",1,"cum_hospitalizations_deaths_per_1000",0.88406766701711
2021-03-29,"L6E",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6E",1,"cum_deaths_per_1000",NA
2021-03-29,"L6G",0,"cum_cases_per_100",1.27188184
2021-03-29,"L6G",0,"cum_hospitalizations_deaths_per_1000",0.41028446389497
2021-03-29,"L6G",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6G",0,"cum_deaths_per_1000",NA
2021-03-29,"L6H",0,"cum_cases_per_100",1.46924482
2021-03-29,"L6H",0,"cum_hospitalizations_deaths_per_1000",0.49482338611449
2021-03-29,"L6H",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6H",0,"cum_deaths_per_1000",NA
2021-03-29,"L6J",0,"cum_cases_per_100",0.9713882
2021-03-29,"L6J",0,"cum_hospitalizations_deaths_per_1000",0.24726245143059
2021-03-29,"L6J",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6J",0,"cum_deaths_per_1000",NA
2021-03-29,"L6K",0,"cum_cases_per_100",1.5903187
2021-03-29,"L6K",0,"cum_hospitalizations_deaths_per_1000",0.8870303491098
2021-03-29,"L6K",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6K",0,"cum_deaths_per_1000",NA
2021-03-29,"L6L",0,"cum_cases_per_100",1.18698798
2021-03-29,"L6L",0,"cum_hospitalizations_deaths_per_1000",0.44848412366202
2021-03-29,"L6L",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6L",0,"cum_deaths_per_1000",NA
2021-03-29,"L6M",0,"cum_cases_per_100",1.2675867
2021-03-29,"L6M",0,"cum_hospitalizations_deaths_per_1000",0.45227297730079
2021-03-29,"L6M",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6M",0,"cum_deaths_per_1000",NA
2021-03-29,"L6P",1,"cum_cases_per_100",7.10483191
2021-03-29,"L6P",1,"cum_hospitalizations_deaths_per_1000",1.92965954599668
2021-03-29,"L6P",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6P",1,"cum_deaths_per_1000",NA
2021-03-29,"L6R",1,"cum_cases_per_100",5.94799345
2021-03-29,"L6R",1,"cum_hospitalizations_deaths_per_1000",1.87997915270643
2021-03-29,"L6R",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6R",1,"cum_deaths_per_1000",NA
2021-03-29,"L6S",1,"cum_cases_per_100",4.17656825
2021-03-29,"L6S",1,"cum_hospitalizations_deaths_per_1000",1.52999772127999
2021-03-29,"L6S",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6S",1,"cum_deaths_per_1000",NA
2021-03-29,"L6T",1,"cum_cases_per_100",4.39665952
2021-03-29,"L6T",1,"cum_hospitalizations_deaths_per_1000",1.65237584851733
2021-03-29,"L6T",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6T",1,"cum_deaths_per_1000",NA
2021-03-29,"L6V",1,"cum_cases_per_100",3.86862532
2021-03-29,"L6V",1,"cum_hospitalizations_deaths_per_1000",1.39804690760371
2021-03-29,"L6V",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6V",1,"cum_deaths_per_1000",NA
2021-03-29,"L6W",1,"cum_cases_per_100",4.22743437
2021-03-29,"L6W",1,"cum_hospitalizations_deaths_per_1000",2.03779917688896
2021-03-29,"L6W",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6W",1,"cum_deaths_per_1000",NA
2021-03-29,"L6X",1,"cum_cases_per_100",4.61009718
2021-03-29,"L6X",1,"cum_hospitalizations_deaths_per_1000",1.17326380658924
2021-03-29,"L6X",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6X",1,"cum_deaths_per_1000",NA
2021-03-29,"L6Y",1,"cum_cases_per_100",4.8192085
2021-03-29,"L6Y",1,"cum_hospitalizations_deaths_per_1000",1.48049729524533
2021-03-29,"L6Y",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6Y",1,"cum_deaths_per_1000",NA
2021-03-29,"L6Z",1,"cum_cases_per_100",3.49839535
2021-03-29,"L6Z",1,"cum_hospitalizations_deaths_per_1000",1.14049279898151
2021-03-29,"L6Z",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L6Z",1,"cum_deaths_per_1000",NA
2021-03-29,"L7A",1,"cum_cases_per_100",4.59704676
2021-03-29,"L7A",1,"cum_hospitalizations_deaths_per_1000",1.37360154710911
2021-03-29,"L7A",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7A",1,"cum_deaths_per_1000",NA
2021-03-29,"L7B",0,"cum_cases_per_100",2.51631457
2021-03-29,"L7B",0,"cum_hospitalizations_deaths_per_1000",0.77425063599159
2021-03-29,"L7B",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7B",0,"cum_deaths_per_1000",NA
2021-03-29,"L7C",1,"cum_cases_per_100",4.07426217
2021-03-29,"L7C",1,"cum_hospitalizations_deaths_per_1000",0.98752892048981
2021-03-29,"L7C",1,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7C",1,"cum_deaths_per_1000",NA
2021-03-29,"L7E",0,"cum_cases_per_100",2.49632092
2021-03-29,"L7E",0,"cum_hospitalizations_deaths_per_1000",0.5723006486074
2021-03-29,"L7E",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7E",0,"cum_deaths_per_1000",NA
2021-03-29,"L7G",0,"cum_cases_per_100",1.70323769
2021-03-29,"L7G",0,"cum_hospitalizations_deaths_per_1000",1.38100352923124
2021-03-29,"L7G",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7G",0,"cum_deaths_per_1000",NA
2021-03-29,"L7J",0,"cum_cases_per_100",0.96540628
2021-03-29,"L7J",0,"cum_hospitalizations_deaths_per_1000",0.46929471708233
2021-03-29,"L7J",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7J",0,"cum_deaths_per_1000",NA
2021-03-29,"L7K",0,"cum_cases_per_100",1.72582619
2021-03-29,"L7K",0,"cum_hospitalizations_deaths_per_1000",0.3671970624235
2021-03-29,"L7K",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7K",0,"cum_deaths_per_1000",NA
2021-03-29,"L7L",0,"cum_cases_per_100",1.20305108
2021-03-29,"L7L",0,"cum_hospitalizations_deaths_per_1000",0.617939557787
2021-03-29,"L7L",0,"cum_hospitalizations_per_1000",NA
2021-03-29,"L7L",0,"cum_deaths_per_1000",NA
2021-03-29,"L7M",0,"cum_cases_per_100",1.37909036
2021-03-29,"L7M",0,"cum_hospitalizations_deaths_per_1000",0.58165716001201
